,name,latitude,longitude,store_id
2603,Avon Supercenter,39.766292,-86.35472,225f577d-691a-4826-8068-13532afa7cd5
2604,Georgetown Supercenter,38.702618,-75.404416,a0201ed7-2065-45ef-9d5b-a0a5d48ae593
2605,Indianapolis Supercenter,39.887629,-86.118971,99ceb9de-5f99-4994-97ea-588a225d1775
2606,Brownsburg Supercenter,39.859194,-86.39654,403b1db3-cef5-4f31-a133-88e109ae04fd
2607,Wayne Supercenter,38.256797,-82.429866,c070fe03-6f95-4d4b-a5e7-216d3098144a
2608,Kernersville Supercenter,36.110139,-80.102348,d35225ce-ca05-4a09-9fe3-740810aa1d79
2609,Boynton Beach Supercenter,26.529016,-80.095769,de999943-f0a5-433c-acc3-8c2300c70a9d
2610,Ephraim Supercenter,39.37385,-111.589816,c626b760-a2b5-422d-9e94-c01e07b570d2
2611,Oldsmar Supercenter,28.043587,-82.673579,846d4481-962f-4f7c-a7a8-4d2972e5ecc1
2612,Clinton Store,38.772247,-76.889544,d79d4a36-70b9-4ed9-8c8f-c4ca6bb1e5b5
2613,Ashland Supercenter,37.755204,-77.459698,9b7afcf5-81e1-4700-82cc-c7df3d5687f3
2614,Sturbridge Store,42.128106,-72.059988,60788e66-029a-474c-a426-82df40cde8aa
2615,Albany Neighborhood Market,31.583836,-84.218466,d77f047f-ce40-4690-bc4f-b37098f470e2
2616,Oklahoma City Supercenter,35.526356,-97.53971,e5cc4f65-dcea-4d9e-9b12-45edf25f37e3
2617,Boiling Springs Supercenter,35.0525795,-81.9856878,6825ec4f-9645-4201-8acb-44d2960ea92c
2618,Midlothian Supercenter,37.431919,-77.621472,00eab484-08cd-43ac-abbe-218d8367c64b
2619,Harrisonburg Supercenter,38.433418,-78.910233,de0d1956-8044-4779-91b3-898d2af8912e
2620,Emporia Supercenter,36.7073486,-77.544623,f408a0bd-15a4-4530-a546-11b64efd8960
2621,Spencer Supercenter,38.797766,-81.35037,bebb104e-4644-4309-a60c-7a5ddd005767
2622,Buckhannon Supercenter,38.998038,-80.234958,9998443a-338e-4ff5-88fe-5730ff78f883
2623,Rochester Supercenter,43.986706,-92.459468,a503bbbd-f741-42f8-8bfb-1ee67f7da43e
2624,Marshfield Supercenter,44.686521,-90.154602,df3fdd1d-fe6c-4306-8aa2-1e816ba3d4cc
2625,Athens Supercenter,33.934232,-83.30886,b605482f-814d-48fd-857f-4fa833bf9af1
2626,Rolling Meadows Store,42.053598,-88.000247,69de8914-fc18-4198-9b4a-0d850543d217
2627,Niles Store,42.014975,-87.768713,438c203b-7960-4157-9c8b-75c206cd9930
2628,Lansing Supercenter,41.574788,-87.555088,441ff2bf-ad77-441a-897a-90bc8032fe52
2629,Hammond Supercenter,41.569186,-87.482627,0b7bc609-bb49-4479-ba3a-560f9c127fef
2630,Edmond Supercenter,35.665621,-97.512067,342ae0f0-a82d-44eb-8d9a-5661150bb02e
2631,Bluffton Supercenter,40.772792,-85.168326,1ef09c6d-f936-4499-96a8-41b8201b0c2b
2632,Worthington Supercenter,43.636684,-95.601827,1dbfc7a8-ff9d-4ce1-84eb-ad322e9b5565
2633,Walker Supercenter,30.476454,-90.859838,8a938d3b-4fb9-4fb5-912a-590e592772cd
2634,Richmond Supercenter,37.531971,-77.531673,faca6800-4b42-4550-a81c-cdd7a024e82f
2635,Old Bridge Store,40.447889,-74.30088,a3b5d531-51e1-4817-bf66-b6a696bb5d38
2636,Parkersburg Supercenter,39.21578,-81.548619,5bc4a704-6517-42c8-87ee-c589680db677
2637,Coralville Supercenter,41.697598,-91.612425,19cb268b-5b23-4113-a54a-6def36fc659e
2638,Coachella Neighborhood Market,33.698811,-116.215202,fb8bd4e7-009e-4228-a43f-86c61f6bcc5c
2639,Milwaukee Supercenter,42.983582,-87.950503,c8a63457-eeb4-413e-9aec-9fbbad24a54a
2640,Eddystone Store,39.863664,-75.340694,9a594bd9-1dd1-41fe-9500-8078ab00a132
2641,Jerome Supercenter,42.694054,-114.515088,a971a708-585e-470f-bcc8-e514424311d1
2642,Hialeah Supercenter,25.858519,-80.3255,978294f4-7859-4507-acdf-ab8f30ee3bd4
2643,Grafton Supercenter,39.358593,-79.996556,2c0121bd-55af-4559-8108-8caf793e2e78
2644,Hardeeville Supercenter,32.311011,-80.978396,e9bbb452-ae87-4eca-92a0-36315ac1500e
2645,San Antonio Neighborhood Market,29.518152,-98.661093,f356c041-80c5-44e1-8f77-2564c96c0265
2646,Springfield Neighborhood Market,37.196415,-93.296293,fa4a143f-29bf-4344-a691-1aa64e353e3c
2647,Fuquay Varina Supercenter,35.59474,-78.781156,2b8332c2-4db3-49d7-b581-266bb0f4a88e
2648,Henderson Supercenter,36.060452,-115.033216,75ebf8e2-2f0d-41b2-95f5-f91bef169bf3
2649,Lumberton Store,39.977436,-74.768533,e8e01918-d8f2-4b8a-96ec-3f2ca34b0b09
2650,Corona Supercenter,33.846009,-117.541261,d583aa6d-405f-4a4b-8cb6-4df2be114f22
2651,Summerfield Supercenter,28.962586,-81.96487,6eb5c585-bc4b-4bdd-a52d-8fdc30faeaa2
2652,Brunswick Neighborhood Market,31.193456,-81.487474,df77702e-0018-42d5-845a-fbc905e8fd39
2653,Siler City Supercenter,35.732122,-79.428301,a9b76aa3-8a7b-427e-acf8-538ef8c6e484
2654,Clifton Park Supercenter,42.846925,-73.74784,e4cbaefc-2bdb-4ba8-9b23-7a40e997bf57
2655,Bellevue Supercenter,41.155655,-95.936667,9a2f2b64-f982-4df3-82a3-65fe6b168e96
2656,Mason Supercenter,39.010434,-82.0343166,8ad74d45-87e9-4ba4-bb85-46e1d99d27de
2657,Olive Branch Supercenter,34.965043,-89.849695,8df7eefa-0931-411d-9e8d-cf3fef0e4585
2658,Moundsville Supercenter,39.926686,-80.74758,12a6e02e-2b06-44c0-aa60-90800c1dc618
2659,Hampstead Supercenter,39.636036,-76.869339,9a0b9372-72ee-4f25-ac53-63d0961b0af5
2660,Lisbon Supercenter,41.583495,-71.98949,de694e86-e75f-4bd3-a874-e7140542b27e
2661,La Plata Store,38.550627,-76.982551,42a0c1c5-a23c-4b47-ba0b-e70d11ab0610
2662,Shawnee Supercenter,39.012076,-94.772878,658ec62c-16f2-48be-badd-2524ab05b034
2663,Statesboro Neighborhood Market,32.411345,-81.768958,3d83a92a-cd72-43ed-84c2-4db452edb9f3
2664,Kansas City Supercenter,39.250489,-94.654535,774850c1-6b18-42e3-9fa2-bda79293fbef
2665,Oak Grove Supercenter,39.014136,-94.122174,9d05fd09-9a0e-4397-aecf-b4ad8dabff70
2666,Pooler Supercenter,32.143954,-81.243874,081be0a7-4dc4-4b5a-ae26-14c106030564
2667,Rochester Supercenter,43.133781,-77.688947,e8d46bc1-f2b0-40ce-b1db-bb7758f5086a
2668,Meridian Supercenter,43.618101,-116.343373,578bac77-ab91-44cf-8d95-b36050e02dd1
2669,Boise Supercenter,43.66992,-116.283599,ecbc4f86-75ef-4450-9690-cc6dc8c7fffc
2670,San Antonio Supercenter,29.500938,-98.704755,1f2245fa-fac1-403e-a940-711100aea1bb
2671,Okemos Store,42.72877,-84.407025,84ccaf9d-cdee-4fac-a4ee-8f4ea6a8aedf
2672,Lansing Store,42.765823,-84.521705,66136a2b-3b0b-4138-89f2-70b80aba1e5d
2673,Lansing Supercenter,42.738214,-84.675623,8abc121d-8263-47c3-a759-3f6cdf0c9294
2674,Spokane Store,47.69912,-117.445813,fa29e61c-b1a7-4645-9226-38e21dec9d2a
2675,Belleville Supercenter,42.225518,-83.488377,ad684ff1-1901-4c58-8d81-719957e91c3f
2676,Myrtle Beach Neighborhood Market,33.717465,-78.856676,ce3d79ec-115a-4c98-8e2a-2fa5dc49fde4
2677,Edmond Neighborhood Market,35.654025,-97.463461,acd799f0-f351-4e10-923f-8a5de11ab0ea
2678,Glenville Supercenter,42.84173,-73.944171,7442e11c-0510-40c9-a680-c17552789182
2679,Cinnaminson Supercenter,40.007816,-74.980895,f005f813-6a0f-4f53-bb2b-8625e7b33516
2680,Troy Supercenter,42.544286,-83.172576,b12cacc9-8f58-452f-87df-8028455f672d
2681,Oklahoma City Neighborhood Market,35.582485,-97.639996,cb55afae-cb7b-40b8-ac2d-71712682b4db
2682,Tulsa Neighborhood Market,36.044977,-95.903172,9170a8cc-098f-48db-be96-f4443a72c243
2683,Oklahoma City Neighborhood Market,35.364395,-97.531285,212b8bf3-faf6-479f-8322-a4c9dfc27162
2684,Kissimmee Supercenter,28.3438221,-81.3860316,fc78f886-8a3f-4ed9-84b1-4fbc86c06f91
2685,Maple Grove Supercenter,45.126054,-93.494365,deae79ae-b973-474b-bf08-a9bbb5c88769
2686,Warr Acres Neighborhood Market,35.538043,-97.62107,a0c57802-7342-43c6-95ce-519583449ea6
2687,Plano Supercenter,33.097285,-96.799642,de7eb329-3b9e-4550-a9c2-48b5e1cf17b1
2688,Las Vegas Supercenter,36.271563,-115.271015,d056bf90-e7ab-4934-9624-111ce0f2f784
2689,Pico Rivera Supercenter,33.985005,-118.105078,a08f28d3-8199-4ec8-9246-b2d753201981
2690,Newport Store,41.5110908,-71.31653,42cc969a-0da1-4b7b-bb1e-3a10933f3757
2691,Myrtle Beach Neighborhood Market,33.6325865,-78.9613536,7f5aa464-7c72-4c7b-91c3-54d49f353fdb
2692,Macon Supercenter,32.882928,-83.759967,98cd7a59-731d-4118-ba10-9a5aefdae865
2693,Palmyra Supercenter,40.322978,-76.562621,1f03f452-250b-4763-b57f-312b03b483ac
2694,Clinton Supercenter,41.8186521,-90.2426849,792ffa63-f523-4e50-9ab4-bef80308c397
2695,Odessa Supercenter,31.856501,-102.4105268,308b707b-4b1a-4f33-b672-677293376721
2696,Parker Supercenter,39.513909,-104.768366,9d3eafc4-9223-4f18-837b-24faa23d4a49
2697,Independence Supercenter,37.222679,-95.74349,2a574e4d-88ac-4cc5-b580-1b6708fddb50
2698,Oakland Supercenter,39.422278,-79.391102,73a43b1c-1249-47db-bdb4-8b676065e56e
2699,Avon Store,41.810565,-72.853767,25a6d6ac-a91a-446f-9f38-512195428eb3
2700,Rocky Hill Store,41.679131,-72.657462,63cf4c06-be7a-42e9-be74-6dfadb362999
2701,Northampton Store,42.341605,-72.643749,6a18ece6-4d3b-4795-8ad5-438bf38527a8
2702,Chelmsford Store,42.6228533,-71.360693,d6c07a30-f34f-4b90-a6a5-d1bfd9d360d1
2703,Brockton Store,42.0980861,-71.0567099,81d574b3-87d7-414e-a67f-7d5cb7edd965
2704,Framingham Store,42.300898,-71.399512,80178e5a-be34-4d7f-80b1-fbce0dc85f71
2705,Suffern Store,41.113316,-74.107074,72db07bf-7bca-4d7a-b626-137fedf7bf1d
2706,Miami Gardens Neighborhood Market,25.926748,-80.262238,42610d03-071e-4305-8b5a-8c9732e78451
2707,Riverhead Store,40.92474,-72.711673,ec28fe59-e768-4dfc-89c7-f0e6f6ad57b3
2708,Corry Supercenter,41.934047,-79.61228,6159b8a7-3794-4ea3-a9e1-702c0bab3ad3
2709,Biscoe Supercenter,35.357235,-79.797888,af7427b0-4650-45ca-b217-2ac0dce03350
2710,Salem Supercenter,40.899615,-80.817636,a4702288-dc00-4670-b9bd-b43e5ddd11e8
2711,Old Saybrook Store,41.296828,-72.38155,c15fe45b-4335-4715-93ba-ec7f3f8d1f5e
2712,Southington Store,41.623078,-72.869537,30a255de-8a11-4cbb-b621-fc4b673d1e6d
2713,Central Square Supercenter,43.29137,-76.127475,6c603ad9-c26e-4d58-8ca3-4b51b4e674dc
2714,Taylor Supercenter,42.2537711,-83.265794,6cc5ada6-fe74-4aac-b58d-931ed3c2c536
2715,Massillon Supercenter,40.765473,-81.522918,c3ce831b-657a-419d-b08d-d05b37d47ecc
2716,East Setauket Store,40.903048,-73.078212,7527af01-034c-4ced-8857-ed9f927ab018
2717,Boutte Supercenter,29.904678,-90.372369,c89f06b6-8022-405e-9fe7-2c2f0386ea82
2718,East Meadow Store,40.726907,-73.543756,4e9e54db-60e8-439d-bc39-a7945cbe987a
2719,Allen Supercenter,33.119662,-96.672346,e42d8f80-9dd9-4692-a8a7-464c61009c52
2720,Orange Park Supercenter,30.098928,-81.707294,91980e85-aa27-4cd6-a470-a8ec04bd228a
2721,Islandia Store,40.800592,-73.178586,8f60d5d8-cb81-4562-b628-9a35f9b7d82f
2722,Harrisville Supercenter,41.269567,-111.97302,7c8b19d6-6296-4468-a25d-9ef51657a665
2723,Monroe Neighborhood Market,32.5249911,-92.0677469,6facea1a-233f-452a-85dd-06fffdf80e6a
2724,Tucson Supercenter,32.344184,-111.016194,10c2baa1-2d8b-4253-8c07-cccc1608144f
2725,Albuquerque Supercenter,35.110211,-106.700726,d19e0c71-f056-425f-a526-229b48a0bfd8
2726,Napa Supercenter,38.309011,-122.283328,8e2ccd3b-8537-4b4b-abed-c3964557de90
2727,Plano Supercenter,33.055436,-96.767634,c05f4e77-fcc2-4a99-a10a-5d1302462e24
2728,Wood Village Supercenter,45.541121,-122.420703,9e65e91a-0240-47b5-be2e-59343f71ccb9
2729,Billings Supercenter,45.82902,-108.467332,bc423033-059c-4339-b427-917d11911a54
2730,Goose Creek Supercenter,33.033723,-80.064175,b8ab5ef8-db48-4840-a2e3-d5476f0ac3cc
2731,Hope Mills Supercenter,34.980094,-78.965033,5c253bf0-8ca7-466d-8cb3-98637d441ddb
2732,Tamarac Neighborhood Market,26.208986,-80.270275,e5f00990-c5a9-40d8-a0ff-692b28f1dac3
2733,Knoxville Supercenter,35.90005,-84.147583,1c38b480-f373-4320-8c32-d9274257ecd0
2734,Salisbury Supercenter,38.3283334,-75.6104357,3ec2c96a-982c-4a31-81ca-9f6632921dd3
2735,Hibbing Supercenter,47.397667,-92.960236,d0cdba7d-0810-417c-9022-49bd07cf780e
2736,Knoxville Supercenter,41.304907,-93.106041,fc3a4156-190b-48c4-b839-8433cbda9a62
2737,Milwaukee Supercenter,43.1222318,-88.0414823,0494d92b-602c-4ba1-842a-65966edba7fc
2738,Paris Supercenter,39.601791,-87.681094,38befc2b-24b4-471f-8f4f-fd4fc75f9f33
2739,Princeton Supercenter,37.359532,-81.043891,50d2e282-851c-47f7-9fc4-e6da39cf3ee8
2740,West Monroe Neighborhood Market,32.514938,-92.189444,dc3c8976-ba0d-44b3-917a-3ce8656cfa8e
2741,Richland Supercenter,32.219905,-90.151335,c70eeedb-b103-4333-8459-92ea184cd5ad
2742,Deland Neighborhood Market,29.012008,-81.301391,96957f6a-acb4-4912-8dcc-2d5d9ce35af9
2743,Alpharetta Supercenter,34.093816,-84.274352,36ff63ff-3be5-4eeb-bc8c-71824ce64464
2744,Lafayette Supercenter,30.178017,-92.006138,e98459d3-665b-4d8a-9fd6-581b559f22b0
2745,Parkesburg Supercenter,39.979913,-75.933743,87d051ee-99de-493d-a579-9d357014dc9b
2746,Santa Fe Springs Supercenter,33.940766,-118.049799,cf3b9793-bffc-4f0d-a658-e8e3f4596418
2747,Vancouver Store,45.686816,-122.662799,70951dab-55d8-4297-b0ad-21cdbe739599
2748,Lancaster Supercenter,34.692518,-118.097675,fe88934d-2c4f-47fc-b7bd-c562181c9739
2749,Fort Lauderdale Supercenter,26.119082,-80.175083,34946e64-09c9-4a88-8312-1f9d46456d86
2750,Palmdale Supercenter,34.556809,-118.042273,59afea9d-9e5f-4259-aa07-f81e6e21dc85
2751,Swansea Supercenter,41.754383,-71.219806,759214c3-b579-4a77-9722-9eab0d46628d
2752,Norwalk Store,41.159154,-73.417392,3e979214-5e6a-4d2e-a7a4-74908f0aa260
2753,Murrieta Store,33.552575,-117.192629,6d9a24e5-c164-40e8-86be-3112d07111bf
2754,Kansas City Supercenter,38.885051,-94.604949,88ee1add-f393-40ff-9591-a897e971a2c4
2755,Roseville Supercenter,42.5081981,-82.9258292,9f02c49b-e1ca-4709-8254-54535f11b943
2756,Detroit Lakes Supercenter,46.825569,-95.877746,2b91b032-9568-4962-9280-1a8466e55486
2757,Pompano Beach Supercenter,26.22791,-80.155019,ebb31eb0-5a38-4273-9056-4c2ea54243de
2758,Shorewood Supercenter,41.547297,-88.203464,f99307c6-a68a-457d-8e66-88e04f9d045c
2759,Newington Store,41.663123,-72.718375,5c7fc7f5-90b7-4b42-a519-8a5dd069a06c
2760,Appleton Supercenter,44.241019,-88.351479,9db52090-0f61-4ef0-a173-37c29e0b87ac
2761,Wadsworth Supercenter,41.052608,-81.724969,ef3db826-0c0c-4077-a60f-1ec327c5d348
2762,Leominster Supercenter,42.491861,-71.729962,bcae875c-780d-4494-8543-b1153ba40e31
2763,Ft Wright Supercenter,39.035413,-84.536092,e750d9f3-c640-4ad8-89d1-e0841ffcaae7
2764,Carrollton Supercenter,38.658921,-85.128316,b2070e10-03d2-44ff-b965-7b19ae99d627
2765,Coral Springs Supercenter,26.304308,-80.276155,2e2e3b05-0bdc-4f69-ac32-ffd280f2566e
2766,Richardson Neighborhood Market,32.932529,-96.697251,83830653-fca4-4461-acd3-4be09f3432f1
2767,Murphy Supercenter,33.013849,-96.61515,318e66e3-f2fd-4018-a292-26a4e711b38c
2768,Garland Neighborhood Market,32.864742,-96.606901,805beecb-161c-40ff-9d7d-f6825d6f721e
2769,Fort Worth Supercenter,32.636656,-97.367246,25352727-3190-4431-9c13-35785ce2b305
2770,Mesquite Neighborhood Market,32.813102,-96.609886,c63f4a23-f5c2-426a-ba01-deacbf77436e
2771,Fort Worth Neighborhood Market,32.875115,-97.270599,7b1892d3-ff3b-4db8-940c-544c66863765
2772,Arlington Neighborhood Market,32.645794,-97.1176,d4e37f67-c515-40f7-ae63-b70105cd2ac8
2773,Fort Worth Supercenter,32.895003,-97.286601,84c38ed6-0ae1-4e5a-9aa2-1e14b0ddda1b
2774,Keller Neighborhood Market,32.893352,-97.240005,5498b377-5ca3-4546-b249-4bff63285e59
2775,Lawton Neighborhood Market,34.595819,-98.438776,94bcf98b-4bf1-402f-a30f-da6867ee050a
2776,La Fayette Supercenter,34.746325,-85.273411,b1442c7c-5c19-4cd8-8097-294f3dca241c
2777,Davie Supercenter,26.066616,-80.254149,9aaf71d2-42f9-4026-9978-f96d962a5168
2778,Neenah Supercenter,44.177492,-88.491799,75c9e03f-1542-4bd0-9ccb-e18b249a6871
2779,Fresno Supercenter,36.8391419,-119.8033202,e5037f4b-a80c-4ea5-8bd5-725ecc9087f4
2780,Fremont Store,37.511302,-121.943195,d4bfff10-d04d-4f4e-8679-3aa62c9e7b71
2781,Mitchell Supercenter,43.684941,-98.009732,be0d3e79-dae8-41bb-a138-66b353e7761e
2782,Cedar Park Supercenter,30.522555,-97.83446,189ec356-468a-43b0-85d0-4796042466a3
2783,Painted Post Supercenter,42.155559,-77.106849,23d4b75e-1fa9-4207-85ad-589d7e3c8274
2784,Sugar Land Supercenter,29.61355,-95.644533,6ef72951-4f84-46a9-bd9b-fcda694a961c
2785,Plano Neighborhood Market,33.087013,-96.748043,bf0e9116-0157-4ee0-ad1e-826c25d3a722
2786,Dallas Supercenter,32.995084,-96.857858,58dd58b6-696d-40e9-8d41-b90e678c37c6
2787,Fayetteville Pharmacy,36.073259,-94.175171,c82edf9e-95c2-461c-b6da-054893b511be
2788,Loma Linda Neighborhood Market,34.047122,-117.242268,006a44bc-8dba-4c17-ba33-c65814ad257a
2789,Cicero Supercenter,41.8308636,-87.7472666,29070f82-b7eb-4fdb-9fba-d8500fcacb60
2790,Boynton Beach Neighborhood Market,26.529275,-80.1202028,07e0ff9d-5cd7-4caa-a6ad-3d117300cf92
2791,Atlanta Supercenter,33.755828,-84.413627,045784bd-da11-44a6-a621-c6a361be3431
2792,Dallas Supercenter,32.6837453,-96.8253449,28c7a713-7c98-42a8-9e4e-b8089c3a944e
2793,Dallas Neighborhood Market,32.759929,-96.684475,669a6cb2-ae39-4564-b6da-8784f255e06b
2794,Fountain Supercenter,38.768632,-104.781091,84875921-4810-4977-945f-394b55fa2264
2795,Spring Hill Supercenter,35.772996,-86.919055,1fdcd661-2219-4444-959e-3b133a175759
2796,Thornton Neighborhood Market,39.854942,-104.975091,552c06d5-ddd8-40a1-90dd-60d71aca62ed
2797,Stockton Neighborhood Market,38.004164,-121.292465,06d95f60-fb0c-4b7e-b8c5-a0315321ecae
2798,San Jose Neighborhood Market,37.291593,-121.9887,0ff64985-4359-4115-a733-00c20c677933
2799,San Jose Neighborhood Market,37.313558,-121.773066,47a97dce-a1a4-4f6e-9aab-2f1023d4c611
2800,Palm Desert Neighborhood Market,33.727992,-116.400709,ce0118f6-dedf-4b45-a565-8c1008298f72
2801,Washington Supercenter,38.957531,-77.002461,4375e1e2-2a51-49e8-bd41-e86a01655256
2802,Covington Neighborhood Market,30.4720776,-90.0847276,0bf1df65-e9c6-46f3-b219-a0cbed416ecf
2803,Fort Worth Supercenter,32.71078,-97.283333,7caa533f-4795-4e4d-adfa-05ca3d764339
2804,Fort Worth Neighborhood Market,32.913081,-97.288509,4044bfc6-0b19-4d9b-9cc9-138f64719e3e
2805,Saint Joseph Supercenter,39.736967,-94.804202,1fdb3b16-1a6f-4fbc-aae8-9f5f3b238936
2806,Pinellas Park Neighborhood Market,27.839946,-82.730111,84414a5d-2338-4fae-b693-1f8a301f8b9d
2807,Modesto Neighborhood Market,37.664584,-120.976596,aeb48e7c-f65b-443b-aa73-ea1ba7b49ceb
2808,Turlock Neighborhood Market,37.515657,-120.847072,a09706a2-fde8-4924-8687-d9a716745914
2809,Tucson Neighborhood Market,32.19303,-110.842387,22a4d410-42ad-4593-8074-b0f4ce0fc310
2810,Vancouver Neighborhood Market,45.647696,-122.593133,d531463b-6a14-4f56-899a-73d8a4629cb3
2811,Everett Supercenter,47.914407,-122.213722,1ac16d4d-3cb0-4c5f-8e16-658286c346bd
2812,Beaverton Neighborhood Market,45.454914,-122.828569,5c963d62-078c-4a29-9b55-403f2bc0dc5e
2813,Spring Branch Supercenter,29.8014834,-98.422094,ad0badce-8f37-4970-a2d4-74e2e6c3bb6b
2814,Helotes Supercenter,29.559137,-98.678566,5e4a2440-bcdd-43d0-af05-24e85ee9e11e
2815,San Antonio Supercenter,29.458639,-98.5534196,536e9adb-70a0-4444-929a-9beb872a4ae2
2816,Catoosa Supercenter,36.165325,-95.75607,04c69b29-4a4e-46d4-8217-6f2ddf79bb91
2817,Springfield Neighborhood Market,37.203416,-93.351159,cb32d802-d46f-4c2f-aa28-203ef97dc202
2818,Canton Supercenter,32.595986,-90.073021,349bc630-62c1-4b54-85e5-7f197b138945
2819,Yazoo City Supercenter,32.876707,-90.396381,051d4a92-e2e4-4588-80f9-852f5d75f837
2820,Shrewsbury Supercenter,38.58034,-90.328063,4e51be26-fed4-4a1d-8e8d-66e5d15c5d56
2821,Dunwoody Neighborhood Market,33.94189,-84.269679,6e2c79b8-1eb6-4cbe-8e55-fd318610787b
2822,Marietta Neighborhood Market,33.98091,-84.463068,0e68fdfa-63dc-4816-9034-5b054c24913e
2823,Norcross Supercenter,33.894961,-84.194157,3202c17c-4320-4b05-accc-abbcbb3b2230
2824,Sarasota Neighborhood Market,27.366727,-82.550241,7325fcfe-6a8c-43c5-a5a8-ea6c609efe2c
2825,Snellville Neighborhood Market,33.852976,-84.034228,ef41e6d1-4e32-405d-ba64-54af273e3a02
2826,Tucker Neighborhood Market,33.88378,-84.218458,799da1a5-663f-4b3e-bd68-d4205aef7001
2827,Panama City Supercenter,30.18743,-85.668025,4e704947-c933-4a68-a82b-58da94f99490
2828,Haymarket Supercenter,38.818625,-77.644932,11043f7f-415e-42ce-82d5-64773c1d59e5
2829,Lawrenceville Neighborhood Market,33.922428,-84.085591,af680d2a-c91a-4307-ac9f-5c4e2b6324ca
2830,East Brunswick Supercenter,40.4588509,-74.3988893,16cbf62b-6c67-41a3-a0a0-f0de8b717694
2831,Colorado Springs Neighborhood Market,38.80758,-104.758479,395df75b-062a-4efe-9cd9-6777bd3fa6fd
2832,Sacramento Supercenter,38.482677,-121.369026,bacc29a0-c1e4-43a6-b7d8-7cfafe29b172
2833,Colorado Springs Neighborhood Market,38.843099,-104.746892,78459c94-a615-49cb-a4d3-1d9a32a1407a
2834,St Cloud Supercenter,45.550514,-94.202169,95bd996b-bf74-4086-bcbb-008a04b121b1
2835,Oxnard Store,34.174418,-119.179256,281a5ae2-3dcf-4ba3-a07e-087a4be54970
2836,La Palma Neighborhood Market,33.845619,-118.038726,4d36ef16-88e9-4651-a96c-3d06bbe69de5
2837,Meridian Supercenter,43.588905,-116.40247,9b19f34f-f7bb-4060-b573-e04917cff0d1
2838,Boise Neighborhood Market,43.6343486,-116.2760806,f15398da-aea3-4803-8710-b2b35bf190f1
2839,Bellevue Neighborhood Market,47.608956,-122.139482,45897ecd-b7e6-4136-82ab-8343aa7f1375
2840,Anaheim Neighborhood Market,33.833236,-117.995057,412ecdcb-e556-429b-bbd5-d2f7dd6d3511
2841,Goddard Supercenter,37.660652,-97.554652,ede08cdb-a6a2-4e62-a6ea-94420cb78ba7
2842,San Antonio Supercenter,29.338511,-98.554924,32a27a7e-1171-4539-8d44-0b6df27ebb1d
2843,Rocklin Neighborhood Market,38.784013,-121.239575,ab198b50-f529-4b71-a25d-0fd01689dee5
2844,Deerfield Beach Neighborhood Market,26.302947,-80.132043,761f7053-53e3-4b6f-a0bb-56730ec5cb97
2845,Princeton Supercenter,45.572118,-93.60227,2d9d7fdb-e084-4813-8f19-6d9b0db302b4
2846,San Antonio Supercenter,29.668746,-98.635461,2b1ca800-66e1-4bc4-8040-1007ec879ccc
2847,Chicago Neighborhood Market,41.7563217,-87.6628973,dca8c5e2-e8d3-4814-9b7a-5ab7f80b6794
2848,San Antonio Supercenter,29.465014,-98.356856,84720cdb-9abf-4d9c-8776-92afa5dc31d8
2849,Springfield Neighborhood Market,37.134096,-93.299435,b8c483cb-15ba-40b5-8d3f-c18e5d07e915
2850,Escondido Neighborhood Market,33.1300697,-117.0629723,c845d23e-a81f-4d74-8542-72efde7143cf
2851,Saugus Supercenter,42.47213,-71.023538,da77894a-afc8-431c-8ed8-a8e31414d1bb
2852,Santa Clara Neighborhood Market,37.3900085,-121.9855022,5cc44344-ed38-452b-bdc9-38bfcb993caf
2853,Panama City Beach Supercenter,30.217825,-85.866191,89df22b5-a2b2-481d-8925-d1f6b84f9460
2854,Decatur Supercenter,33.792235,-84.288978,6fadfa6f-4162-47da-aeda-1665c18c9283
2855,Centennial Neighborhood Market,39.625265,-104.794046,d5643865-1808-496c-aea3-51e5090e77d7
2856,Rialto Neighborhood Market,34.122765,-117.374193,293fb696-99c6-4310-a002-32f1b44f5276
2857,Denver Neighborhood Market,39.786271,-104.811498,dafa7120-9e1c-4321-971a-71215691a7b3
2858,Denver Neighborhood Market,39.690304,-104.8887,cc6d4409-345a-408b-ac41-362b168e0256
2859,La Puente Neighborhood Market,34.0471887,-117.9497913,e95566c0-9850-455f-bfe9-0b2446c40c85
2860,Horizon City Supercenter,31.679967,-106.200828,d61d8c9f-b33d-4b55-9556-b7f9090b6269
2861,Fairview Supercenter,35.963016,-87.140019,2ce90594-8d1a-4988-a7fd-adcbb276f7d4
2862,Bakersfield Neighborhood Market,35.370037,-119.147611,ba52a478-040c-4c3c-8bcd-926883670790
2863,Bakersfield Neighborhood Market,35.353387,-118.947601,60b01e72-ef9f-487e-8d57-ebaadc15ce1b
2864,Bakersfield Neighborhood Market,35.411874,-119.112528,b614350d-ddce-44b3-a292-1b8a35514255
2865,Bakersfield Neighborhood Market,35.434523,-119.022288,bd3f9315-0002-4151-843a-bbb9247f200d
2866,Tucson Neighborhood Market,32.219825,-110.807801,440d6392-da3f-4b05-91e8-7e00529a65b3
2867,Fort Worth Neighborhood Market,32.704578,-97.332211,8199ac0e-d8ca-4924-9b55-e819da8eb107
2868,Marana Neighborhood Market,32.338897,-111.04916,1d2ddff5-58a2-401f-8a02-f1d29e63b8f3
